"unique_key","created_date","closed_date","complaint_type","descriptor","borough","incident_zip","status","latitude","longitude"
"70026910","2026-08-12T00:43:02.000","2026-08-12T01:05:07.000","Illegal Parking","Blocked Hydrant","BROOKLYN","11206","Closed","40.70676194087251","-73.94911140420245"
"70026831","2026-08-12T00:42:28.000","2026-08-12T01:38:10.000","Noise - Residential","Loud Music/Party","BROOKLYN","11220","Closed","40.64142509954627","-74.01057564484906"
"70030684","2026-08-12T00:41:40.000","2026-08-12T00:56:22.000","Blocked Driveway","No Access","QUEENS","11413","Closed","40.66489046919395","-73.75366086866406"
"70036321","2026-08-12T00:41:31.000","2026-08-12T00:53:22.000","Noise - Residential","Loud Music/Party","QUEENS","11419","Closed","40.68659411367615","-73.82984203230274"
"70036975","2026-08-12T00:41:25.000",,"Illegal Parking","Blocked Hydrant","BRONX","10473","In Progress","40.82230025720139","-73.85619211834099"
"70032839","2026-08-12T00:41:00.000",,"Street Light Condition","Street Light Out","STATEN ISLAND","10314","Open","40.58275847020916","-74.13040002725637"
"70026770","2026-08-12T00:40:58.000",,"Noise - Residential","Banging/Pounding","BROOKLYN","11226","In Progress","40.64115142243521","-73.95732285229812"
"70035606","2026-08-12T00:40:06.000",,"Abandoned Vehicle","With License Plate","BROOKLYN","11203","In Progress","40.660012523913984","-73.9370979228277"
"70035165","2026-08-12T00:38:49.000",,"Street Condition","Pothole","QUEENS","11432","Open",,
"70026578","2026-08-12T00:38:45.000",,"Noise","Manufacturing Business/Plant","MANHATTAN","10010","In Progress","40.74244908526322","-73.98970062803687"
"70037880","2026-08-12T00:38:40.000",,"Blocked Driveway","No Access","QUEENS","11368","In Progress","40.74379964194145","-73.85313166325888"
"70033332","2026-08-12T00:38:37.000",,"Illegal Parking","Blocked Hydrant","QUEENS","11378","In Progress","40.733632759746","-73.89869773178044"
"70028267","2026-08-12T00:38:14.000","2026-08-12T00:43:01.000","Noise - Residential","Loud Music/Party","BROOKLYN","11213","Closed","40.669525659977225","-73.92732713838379"
"70030992","2026-08-12T00:37:51.000","2026-08-12T01:44:21.000","Noise - Street/Sidewalk","Loud Music/Party","BRONX","10452","Closed","40.84414499529663","-73.92524249963296"
"70032007","2026-08-12T00:37:48.000",,"Illegal Parking","Parking Permit Improper Use","MANHATTAN","10031","In Progress","40.82413341942071","-73.94497126940655"
"70026588","2026-08-12T00:37:13.000",,"Noise","Jackhammer","MANHATTAN","10012","In Progress","40.72567357089606","-74.0030125475566"
"70028280","2026-08-12T00:36:19.000","2026-08-12T01:21:50.000","Blocked Driveway","No Access","BROOKLYN","11221","Closed","40.69002895380624","-73.91505550122572"
"70035820","2026-08-12T00:35:49.000",,"Curb Condition","Defacement","QUEENS","11368","In Progress","40.75130215316044","-73.8676278523026"
"70037093","2026-08-12T00:35:38.000",,"Noise - Street/Sidewalk","Loud Music/Party","BROOKLYN","11218","In Progress","40.64512649981427","-73.97964751072021"
"70026884","2026-08-12T00:35:24.000","2026-08-12T02:03:11.000","Blocked Driveway","Partial Access","BROOKLYN","11237","Closed","40.695283593111846","-73.90936543736272"
"70037010","2026-08-12T00:35:19.000","2026-08-12T01:56:30.000","Noise - Residential","Banging/Pounding","BRONX","10467","Closed","40.880498206323175","-73.86695114129041"
"70036206","2026-08-12T00:35:13.000",,"Rodent","Rat Sighting","BROOKLYN","11233","In Progress","40.6719477280632","-73.91689902271698"
"70036996","2026-08-12T00:34:56.000","2026-08-12T01:11:52.000","Noise - Street/Sidewalk","Loud Music/Party","BRONX","10453","Closed","40.845749925937085","-73.92413470328373"
"70035658","2026-08-12T00:34:53.000","2026-08-12T00:50:20.000","Noise - Commercial","Banging/Pounding","BROOKLYN","11212","Closed","40.67074532616438","-73.91293155693513"
"70032611","2026-08-12T00:34:39.000",,"Noise - Residential","Loud Music/Party","BROOKLYN","11212","In Progress","40.65806957373504","-73.91614141065929"
"70027450","2026-08-12T00:34:06.000",,"Illegal Parking","Blocked Hydrant","QUEENS","11421","In Progress","40.6968618242028","-73.8555935741777"
"70031983","2026-08-12T00:34:00.000","2026-08-12T01:31:15.000","Noise - Commercial","Loud Talking","MANHATTAN","10019","Closed","40.76248573565042","-73.98969391985037"
"70032542","2026-08-12T00:33:49.000","2026-08-12T00:53:21.000","Noise - Street/Sidewalk","Loud Talking","BRONX","10468","Closed","40.872624531631075","-73.88847739843212"
"70028899","2026-08-12T00:33:21.000",,"Blocked Driveway","No Access","QUEENS","11356","In Progress","40.782953691995885","-73.84493871520486"
"70032599","2026-08-12T00:32:47.000",,"Illegal Parking","Posted Parking Sign Violation","BROOKLYN","11204","In Progress","40.626906944311685","-73.98168127555566"
"70035573","2026-08-12T00:32:36.000",,"Noise - Residential","Banging/Pounding","BROOKLYN","11210","In Progress","40.63991676510749","-73.94550512872763"
"70036448","2026-08-12T00:32:17.000","2026-08-12T00:56:24.000","Noise - House of Worship","Loud Talking","QUEENS","11101","Closed","40.75343060088994","-73.93229590503911"
"70028911","2026-08-12T00:31:59.000",,"Blocked Driveway","No Access","QUEENS","11368","In Progress","40.74379964194145","-73.85313166325888"
"70032122","2026-08-12T00:31:56.000",,"Dirty Condition","Trash","BROOKLYN","11233","In Progress","40.668443005252705","-73.92131199514758"
"70035126","2026-08-12T00:31:55.000","2026-08-12T01:05:16.000","Vendor Enforcement","Food Vendor","BRONX","10463","Closed","40.878705049836796","-73.90495321731805"
"70035702","2026-08-12T00:31:26.000","2026-08-12T01:02:27.000","Noise - Street/Sidewalk","Loud Music/Party","BROOKLYN","11221","Closed","40.691995557330515","-73.9207937806439"
"70035564","2026-08-12T00:31:26.000",,"Noise - Street/Sidewalk","Loud Music/Party","BROOKLYN","11218","In Progress","40.645162123509614","-73.97931958244115"
"70029718","2026-08-12T00:31:19.000","2026-08-12T00:42:59.000","Noise - Vehicle","Car/Truck Music","BROOKLYN","11212","Closed",,
"70032689","2026-08-12T00:31:13.000","2026-08-12T01:38:11.000","Blocked Driveway","No Access","BROOKLYN","11208","Closed","40.684389530008666","-73.87679994827197"
"70037220","2026-08-12T00:30:55.000","2026-08-12T01:02:29.000","Noise - Street/Sidewalk","Loud Music/Party","BROOKLYN","11221","Closed","40.69326736609261","-73.92223109941975"
"70033213","2026-08-12T00:30:38.000",,"Rodent","Rat Sighting","QUEENS","11103","In Progress","40.77021181936817","-73.91545866410414"
"70036698","2026-08-12T00:30:00.000",,"Traffic Signal Condition","Controller","BROOKLYN","11217","Open","40.686087314749976","-73.98266019075302"
"70034774","2026-08-12T00:29:45.000","2026-08-12T00:35:17.000","Noise - Residential","Loud Music/Party","QUEENS","11419","Closed","40.689146033034284","-73.82751333855572"
"70032634","2026-08-12T00:29:42.000",,"Noise - Residential","Banging/Pounding","BROOKLYN","11230","In Progress","40.615772014582184","-73.95450077956109"
"70027508","2026-08-12T00:29:36.000","2026-08-12T00:59:24.000","Illegal Parking","Posted Parking Sign Violation","QUEENS","11367","Closed","40.7314646004878","-73.81496646151555"
"70033650","2026-08-12T00:29:03.000","2026-08-12T00:35:19.000","Vendor Enforcement","Food Vendor","QUEENS","11368","Closed","40.75085460815596","-73.85827367041352"
"70029022","2026-08-12T00:28:57.000","2026-08-12T01:27:22.000","Illegal Parking","Posted Parking Sign Violation","MANHATTAN","10033","Closed","40.85466974612796","-73.93703673645447"
"70035350","2026-08-12T00:28:42.000",,"Air Quality","Other Air Problem","BROOKLYN","11238","In Progress","40.678719044916285","-73.96490599749806"
"70028384","2026-08-12T00:28:31.000",,"Curb Condition","Defacement","QUEENS","11368","In Progress","40.75032984863348","-73.8670523153991"
"70032485","2026-08-12T00:28:19.000","2026-08-12T01:08:39.000","Illegal Parking","Posted Parking Sign Violation","BRONX","10465","Closed","40.844909375339014","-73.8250565250638"
"70032677","2026-08-12T00:27:23.000",,"Illegal Parking","Blocked Hydrant","BROOKLYN","11220","In Progress","40.64089774676008","-74.01390136812489"
"70037232","2026-08-12T00:27:00.000","2026-08-12T01:04:18.000","Illegal Parking","Parking Permit Improper Use","BROOKLYN","11206","Closed","40.70676194087251","-73.94911140420245"
"70029600","2026-08-12T00:26:56.000",,"Noise - Vehicle","Car/Truck Music","BROOKLYN","11235","In Progress","40.5881804184484","-73.95229452279781"
"70031849","2026-08-12T00:26:53.000","2026-08-12T00:29:12.000","Noise - Commercial","Banging/Pounding","QUEENS","11420","Closed","40.67605476860137","-73.81596740814614"
"70032142","2026-08-12T00:25:45.000",,"Residential Disposal Complaint","Trash or Recycling Not Secure","BRONX","10468","In Progress","40.85988673093513","-73.90413055721098"
"70026619","2026-08-12T00:25:42.000",,"Noise - Residential","Banging/Pounding","BRONX","10472","In Progress","40.82509968549533","-73.87741744514163"
"70026623","2026-08-12T00:25:41.000",,"Noise - Street/Sidewalk","Loud Music/Party","BRONX","10452","In Progress","40.84424590792601","-73.91261411399223"
"70030456","2026-08-12T00:25:26.000","2026-08-12T00:35:15.000","Blocked Driveway","No Access","QUEENS","11369","Closed","40.759529390812965","-73.87360717901683"
"70031057","2026-08-12T00:25:25.000","2026-08-12T00:43:01.000","Noise - Street/Sidewalk","Loud Music/Party","BRONX","10467","Closed","40.877025332154346","-73.87605970842891"
"70026748","2026-08-12T00:24:48.000",,"Illegal Parking","Blocked Hydrant","BROOKLYN","11218","In Progress","40.63649547591554","-73.97279359586075"
"70035704","2026-08-12T00:24:40.000","2026-08-12T01:31:44.000","Noise - Residential","Loud Music/Party","BROOKLYN","11237","Closed","40.704589273969866","-73.92600132135634"
"70035382","2026-08-12T00:24:15.000",,"Water Maintenance","Fire Hydrant Running","MANHATTAN","10035","In Progress","40.79668095028423","-73.9349137341505"
"70036454","2026-08-12T00:24:03.000","2026-08-12T00:50:22.000","Illegal Parking","Commercial Overnight Parking","QUEENS","11106","Closed","40.763386469211014","-73.93345899741975"
"70030951","2026-08-12T00:23:40.000",,"Noise","Dog","BRONX","10466","In Progress","40.89722259629209","-73.8585620312072"
"70032479","2026-08-12T00:23:33.000",,"Illegal Parking","Commercial Overnight Parking","BRONX","10465","In Progress","40.81938144459729","-73.81494962577143"
"70026539","2026-08-12T00:23:22.000",,"Water Maintenance","Fire Hydrant Running","MANHATTAN","10035","In Progress","40.797309232963755","-73.93445443081943"
"70028262","2026-08-12T00:23:11.000","2026-08-12T00:43:01.000","Noise - Street/Sidewalk","Loud Music/Party","BROOKLYN","11238","Closed","40.673929400110346","-73.95680077694578"
"70033448","2026-08-12T00:23:06.000",,"Noise - Residential","Loud Music/Party","STATEN ISLAND","10305","In Progress","40.57996433339282","-74.0791525574585"
"70030458","2026-08-12T00:23:03.000","2026-08-12T00:28:23.000","Illegal Parking","Posted Parking Sign Violation","QUEENS","11368","Closed","40.752463038039934","-73.85606496787177"
"70032162","2026-08-12T00:23:02.000",,"Street Condition","Pothole","MANHATTAN","10002","Open",,
"70026780","2026-08-12T00:22:35.000",,"Noise - Residential","Banging/Pounding","BROOKLYN","11225","In Progress","40.66406969404813","-73.9431100244629"
"70032685","2026-08-12T00:22:23.000","2026-08-12T01:41:20.000","Noise - Residential","Loud Talking","BROOKLYN","11207","Closed","40.65777722409134","-73.88308431467564"
"70036338","2026-08-12T00:22:02.000","2026-08-12T00:35:56.000","Blocked Driveway","No Access","QUEENS","11433","Closed","40.695263681960995","-73.79695296285398"
"70033634","2026-08-12T00:21:39.000",,"Dirty Condition","Trash","QUEENS","11377","In Progress","40.74593591231699","-73.90324794330516"
"70033447","2026-08-12T00:21:31.000","2026-08-12T00:46:27.000","Illegal Parking","Commercial Overnight Parking","STATEN ISLAND","10303","Closed","40.62875353457737","-74.1523397049169"
"70026778","2026-08-12T00:21:30.000","2026-08-12T00:56:23.000","Blocked Driveway","Partial Access","BROOKLYN","11230","Closed","40.62185435309759","-73.96169749123558"
"70026641","2026-08-12T00:21:17.000",,"Illegal Parking","Double Parked Blocking Traffic","BRONX","10457","In Progress","40.85189714467949","-73.90116718293744"
"70033860","2026-08-12T00:21:15.000",,"Hazardous Material","Oil Spill Large","QUEENS","11358","In Progress","40.767550892041726","-73.80396003505373"
"70028782","2026-08-12T00:20:56.000","2026-08-12T01:50:24.000","Noise - Residential","Loud Music/Party","BROOKLYN","11223","Closed","40.59143324351707","-73.98186023461462"
"70031258","2026-08-12T00:20:23.000","2026-08-12T01:08:39.000","Noise - Street/Sidewalk","Loud Music/Party","BROOKLYN","11211","Closed","40.717557542531885","-73.93876434514137"
"70031209","2026-08-12T00:20:04.000","2026-08-12T00:32:16.000","Noise - Residential","Loud Music/Party","BROOKLYN","11233","Closed","40.676128521870304","-73.90680296215261"
"70029550","2026-08-12T00:20:03.000","2026-08-12T00:46:03.000","Noise - Residential","Banging/Pounding","BRONX","10466","Closed","40.890652703504344","-73.86155625299214"
"70035661","2026-08-12T00:19:55.000",,"Illegal Parking","Commercial Overnight Parking","BROOKLYN","11208","In Progress","40.6727235671105","-73.88139261306296"
"70029452","2026-08-12T00:19:55.000",,"Water Maintenance","Fire Hydrant Running","BRONX","10468","In Progress","40.87045812848627","-73.90271965614595"
"70029660","2026-08-12T00:19:16.000","2026-08-12T00:39:44.000","Noise - Residential","Loud Music/Party","BROOKLYN","11210","Closed","40.63366429152576","-73.94582728681108"
"70032182","2026-08-12T00:19:00.000",,"Traffic Signal Condition","Controller","BROOKLYN","11212","Open","40.65570251823354","-73.91108428718496"
"70032641","2026-08-12T00:19:00.000","2026-08-12T00:35:49.000","Noise - Residential","Loud Talking","BROOKLYN","11225","Closed","40.660009327858404","-73.96082497088796"
"70027653","2026-08-12T00:18:37.000","2026-08-12T01:27:02.000","Illegal Parking","Posted Parking Sign Violation","MANHATTAN","10033","Closed","40.85153914538499","-73.93909644675512"
"70026682","2026-08-12T00:18:28.000","2026-08-12T01:08:44.000","Noise - Street/Sidewalk","Loud Music/Party","BRONX","10468","Closed","40.863558010983155","-73.90609561620569"
"70032596","2026-08-12T00:18:09.000",,"Noise - Street/Sidewalk","Loud Music/Party","BROOKLYN","11218","In Progress","40.64512649981427","-73.97964751072021"
"70030318","2026-08-12T00:17:57.000","2026-08-12T00:35:16.000","Noise - Residential","Loud Music/Party","QUEENS","11419","Closed","40.689146033034284","-73.82751333855572"
"70027501","2026-08-12T00:17:32.000","2026-08-12T00:29:05.000","Illegal Parking","Blocked Sidewalk","QUEENS","11420","Closed","40.67605476860137","-73.81596740814614"
"70031271","2026-08-12T00:17:21.000",,"Smoking or Vaping","Allowed in Smoke Free Area","MANHATTAN","10039","In Progress","40.82794798801569","-73.93838452238118"
"70036911","2026-08-12T00:16:56.000",,"Water Maintenance","Fire Hydrant Running","BROOKLYN","11206","In Progress","40.69616867702193","-73.95270770386172"
"70034779","2026-08-12T00:16:50.000","2026-08-12T00:39:44.000","Blocked Driveway","No Access","QUEENS","11419","Closed","40.69180916590491","-73.82434757908715"
"70026849","2026-08-12T00:16:33.000","2026-08-12T01:44:21.000","Noise - Residential","Banging/Pounding","BROOKLYN","11208","Closed","40.67245255599844","-73.87944641349026"
"70036897","2026-08-12T00:16:12.000",,"Water Maintenance","Fire Hydrant Running Full","BRONX","10453","In Progress","40.85007345041631","-73.90629538265296"
"70034070","2026-08-12T00:16:06.000","2026-08-12T01:08:46.000","Illegal Parking","Commercial Overnight Parking","BROOKLYN","11234","Closed","40.617287720328875","-73.92864110331823"
"70034753","2026-08-12T00:15:49.000","2026-08-12T01:11:53.000","Noise - Residential","Loud Talking","BRONX","10473","Closed","40.819338693269565","-73.84557290696154"
"70035445","2026-08-12T00:15:26.000",,"Illegal Parking","Blocked Hydrant","BRONX","10472","In Progress","40.83190862750051","-73.8692815147437"
"70037053","2026-08-12T00:13:55.000",,"Noise - Vehicle","Engine Idling","BROOKLYN","11223","In Progress","40.592144924200824","-73.96242385597817"
"70027640","2026-08-12T00:13:52.000","2026-08-12T00:17:48.000","Drinking","In Public","MANHATTAN","10026","Closed","40.802648528357416","-73.95295352214427"
"70034031","2026-08-12T00:13:48.000","2026-08-12T01:08:48.000","Noise - Street/Sidewalk","Loud Music/Party","BRONX","10468","Closed","40.86349290527791","-73.9070429220343"
